train_num,start_date,index,stop_id,stop_name,is_real_stop,valid,is_first,is_last,actual_arrival,exp_arrival,delay_arrival,actual_departure,exp_departure,delay_departure
102,2013-01-03,37,1100,-Haifa East,0,1,0,0,2013-01-03T08:59:00+02:00,2013-01-03T08:59:00+02:00,0.0,2013-01-03T08:59:00+02:00,2013-01-03T08:59:00+02:00,0.0
102,2013-01-03,38,1200,-Zvulun Junc,0,1,0,0,2013-01-03T09:00:00+02:00,2013-01-03T09:00:00+02:00,0.0,2013-01-03T09:00:00+02:00,2013-01-03T09:00:00+02:00,0.0
102,2013-01-03,39,1220,Lev Hamifratz,1,1,0,0,2013-01-03T09:01:00+02:00,2013-01-03T09:02:00+02:00,-60.0,2013-01-03T09:01:00+02:00,2013-01-03T09:02:00+02:00,-60.0
102,2013-01-03,40,1300,Huzot Hamifratz,1,1,0,0,2013-01-03T09:03:00+02:00,2013-01-03T09:04:00+02:00,-60.0,2013-01-03T09:03:00+02:00,2013-01-03T09:04:00+02:00,-60.0
102,2013-01-03,41,700,Kiriat Haim,1,1,0,0,2013-01-03T09:04:00+02:00,2013-01-03T09:06:00+02:00,-120.0,2013-01-03T09:04:00+02:00,2013-01-03T09:06:00+02:00,-120.0
102,2013-01-03,42,800,Motzkin,1,1,0,0,2013-01-03T09:05:00+02:00,2013-01-03T09:07:00+02:00,-120.0,2013-01-03T09:06:00+02:00,2013-01-03T09:08:00+02:00,-120.0
102,2013-01-03,43,1400,-Motzkin Oper,0,1,0,0,2013-01-03T09:08:00+02:00,2013-01-03T09:09:00+02:00,-60.0,2013-01-03T09:08:00+02:00,2013-01-03T09:09:00+02:00,-60.0
102,2013-01-03,44,1800,-Naaman,0,1,0,0,2013-01-03T09:12:00+02:00,2013-01-03T09:13:00+02:00,-60.0,2013-01-03T09:12:00+02:00,2013-01-03T09:13:00+02:00,-60.0
102,2013-01-03,45,1500,Akko,1,1,0,0,2013-01-03T09:14:00+02:00,2013-01-03T09:17:00+02:00,-180.0,2013-01-03T09:17:00+02:00,2013-01-03T09:19:00+02:00,-120.0
102,2013-01-03,46,1600,Naaria,1,1,0,1,2013-01-03T09:24:00+02:00,2013-01-03T09:27:00+02:00,-180.0,,,
103,2013-01-01,0,1600,Naaria,1,1,1,0,,,,2013-01-01T06:31:00+02:00,2013-01-01T06:30:00+02:00,60.0
103,2013-01-01,1,1500,Akko,1,1,0,0,2013-01-01T06:38:00+02:00,2013-01-01T06:38:00+02:00,0.0,2013-01-01T06:40:00+02:00,2013-01-01T06:41:00+02:00,-60.0
103,2013-01-01,2,1800,-Naaman,0,1,0,0,2013-01-01T06:43:00+02:00,2013-01-01T06:46:00+02:00,-180.0,2013-01-01T06:43:00+02:00,2013-01-01T06:46:00+02:00,-180.0
103,2013-01-01,3,1400,-Motzkin Oper,0,1,0,0,2013-01-01T06:46:00+02:00,2013-01-01T06:51:00+02:00,-300.0,2013-01-01T06:46:00+02:00,2013-01-01T06:51:00+02:00,-300.0
103,2013-01-01,4,800,Motzkin,1,1,0,0,2013-01-01T06:47:00+02:00,2013-01-01T06:52:00+02:00,-300.0,2013-01-01T06:49:00+02:00,2013-01-01T06:54:00+02:00,-300.0
103,2013-01-01,5,700,Kiriat Haim,1,1,0,0,2013-01-01T06:50:00+02:00,2013-01-01T06:55:00+02:00,-300.0,2013-01-01T06:50:00+02:00,2013-01-01T06:55:00+02:00,-300.0
103,2013-01-01,6,1300,Huzot Hamifratz,1,1,0,0,2013-01-01T06:55:00+02:00,2013-01-01T06:57:00+02:00,-120.0,2013-01-01T06:55:00+02:00,2013-01-01T06:57:00+02:00,-120.0
103,2013-01-01,7,1220,Lev Hamifratz,1,1,0,0,2013-01-01T06:56:00+02:00,2013-01-01T06:59:00+02:00,-180.0,2013-01-01T06:58:00+02:00,2013-01-01T07:01:00+02:00,-180.0
103,2013-01-01,8,1200,-Zvulun Junc,0,1,0,0,2013-01-01T07:01:00+02:00,2013-01-01T07:03:00+02:00,-120.0,2013-01-01T07:01:00+02:00,2013-01-01T07:03:00+02:00,-120.0
103,2013-01-01,9,1100,-Haifa East,0,1,0,0,2013-01-01T07:02:00+02:00,2013-01-01T07:04:00+02:00,-120.0,2013-01-01T07:02:00+02:00,2013-01-01T07:04:00+02:00,-120.0
103,2013-01-01,10,2100,Haifa Center,1,1,0,0,2013-01-01T07:03:00+02:00,2013-01-01T07:06:00+02:00,-180.0,2013-01-01T07:06:00+02:00,2013-01-01T07:08:00+02:00,-120.0
103,2013-01-01,11,2200,Bat Galim,1,1,0,0,2013-01-01T07:09:00+02:00,2013-01-01T07:11:00+02:00,-120.0,2013-01-01T07:11:00+02:00,2013-01-01T07:13:00+02:00,-120.0
103,2013-01-01,12,2300,Hof Karmel,1,1,0,0,2013-01-01T07:15:00+02:00,2013-01-01T07:18:00+02:00,-180.0,2013-01-01T07:18:00+02:00,2013-01-01T07:22:00+02:00,-240.0
103,2013-01-01,13,2400,-HaHotrim,0,1,0,0,2013-01-01T07:21:00+02:00,2013-01-01T07:25:00+02:00,-240.0,2013-01-01T07:21:00+02:00,2013-01-01T07:25:00+02:00,-240.0
103,2013-01-01,14,2500,Atlit,1,1,0,0,2013-01-01T07:24:00+02:00,2013-01-01T07:28:00+02:00,-240.0,2013-01-01T07:24:00+02:00,2013-01-01T07:28:00+02:00,-240.0
103,2013-01-01,15,2600,-Dor,0,1,0,0,2013-01-01T07:27:00+02:00,2013-01-01T07:32:00+02:00,-300.0,2013-01-01T07:27:00+02:00,2013-01-01T07:32:00+02:00,-300.0
103,2013-01-01,16,2700,-Zichron,0,1,0,0,2013-01-01T07:29:00+02:00,2013-01-01T07:35:00+02:00,-360.0,2013-01-01T07:29:00+02:00,2013-01-01T07:35:00+02:00,-360.0
103,2013-01-01,17,2800,Binyamina,1,1,0,0,2013-01-01T07:33:00+02:00,2013-01-01T07:37:00+02:00,-240.0,2013-01-01T07:33:00+02:00,2013-01-01T07:37:00+02:00,-240.0
103,2013-01-01,18,2820,Kesaria,1,1,0,0,2013-01-01T07:34:00+02:00,2013-01-01T07:38:00+02:00,-240.0,2013-01-01T07:34:00+02:00,2013-01-01T07:38:00+02:00,-240.0
103,2013-01-01,19,3000,-Remez Junc,0,1,0,0,2013-01-01T07:35:00+02:00,2013-01-01T07:39:00+02:00,-240.0,2013-01-01T07:35:00+02:00,2013-01-01T07:39:00+02:00,-240.0
103,2013-01-01,20,3100,Hadera West,1,1,0,0,2013-01-01T07:37:00+02:00,2013-01-01T07:42:00+02:00,-300.0,2013-01-01T07:37:00+02:00,2013-01-01T07:42:00+02:00,-300.0
103,2013-01-01,21,3200,-Vitkin,0,1,0,0,2013-01-01T07:40:00+02:00,2013-01-01T07:45:00+02:00,-300.0,2013-01-01T07:40:00+02:00,2013-01-01T07:45:00+02:00,-300.0
103,2013-01-01,22,3300,Netanya,1,1,0,0,2013-01-01T07:43:00+02:00,2013-01-01T07:48:00+02:00,-300.0,2013-01-01T07:43:00+02:00,2013-01-01T07:48:00+02:00,-300.0
103,2013-01-01,23,3400,Bet Yeshua,1,1,0,0,2013-01-01T07:46:00+02:00,2013-01-01T07:51:00+02:00,-300.0,2013-01-01T07:46:00+02:00,2013-01-01T07:51:00+02:00,-300.0
103,2013-01-01,24,2900,-Shfaiim,0,1,0,0,2013-01-01T07:50:00+02:00,2013-01-01T07:54:00+02:00,-240.0,2013-01-01T07:50:00+02:00,2013-01-01T07:54:00+02:00,-240.0
103,2013-01-01,25,3500,Herzelia,1,1,0,0,2013-01-01T07:55:00+02:00,2013-01-01T07:57:00+02:00,-120.0,2013-01-01T07:55:00+02:00,2013-01-01T07:57:00+02:00,-120.0
103,2013-01-01,26,4000,-Tel Baruch Junc,0,1,0,0,2013-01-01T07:58:00+02:00,2013-01-01T08:00:00+02:00,-120.0,2013-01-01T07:58:00+02:00,2013-01-01T08:00:00+02:00,-120.0
103,2013-01-01,27,3600,TA Uni,1,1,0,0,2013-01-01T07:59:00+02:00,2013-01-01T08:01:00+02:00,-120.0,2013-01-01T08:01:00+02:00,2013-01-01T08:03:00+02:00,-120.0
103,2013-01-01,28,3700,TA Center,1,1,0,0,2013-01-01T08:04:00+02:00,2013-01-01T08:06:00+02:00,-120.0,2013-01-01T08:09:00+02:00,2013-01-01T08:09:00+02:00,0.0
103,2013-01-01,29,4600,TA Hashalom,1,1,0,0,2013-01-01T08:11:00+02:00,2013-01-01T08:11:00+02:00,0.0,2013-01-01T08:13:00+02:00,2013-01-01T08:13:00+02:00,0.0
103,2013-01-01,30,4900,TA Hagana,1,1,0,0,2013-01-01T08:15:00+02:00,2013-01-01T08:16:00+02:00,-60.0,2013-01-01T08:17:00+02:00,2013-01-01T08:17:00+02:00,0.0
103,2013-01-01,31,7400,-Ganot Junc,0,1,0,0,2013-01-01T08:21:00+02:00,2013-01-01T08:21:00+02:00,0.0,2013-01-01T08:21:00+02:00,2013-01-01T08:21:00+02:00,0.0
103,2013-01-01,32,4800,Kfar Habad,1,1,0,0,2013-01-01T08:23:00+02:00,2013-01-01T08:23:00+02:00,0.0,2013-01-01T08:23:00+02:00,2013-01-01T08:23:00+02:00,0.0
103,2013-01-01,33,5100,-Zrifin Junc,0,1,0,0,2013-01-01T08:24:00+02:00,2013-01-01T08:24:00+02:00,0.0,2013-01-01T08:24:00+02:00,2013-01-01T08:24:00+02:00,0.0
103,2013-01-01,34,5150,Ganei Aviv,1,1,0,0,2013-01-01T08:25:00+02:00,2013-01-01T08:25:00+02:00,0.0,2013-01-01T08:25:00+02:00,2013-01-01T08:25:00+02:00,0.0
103,2013-01-01,35,5000,Lod,1,1,0,0,2013-01-01T08:27:00+02:00,2013-01-01T08:28:00+02:00,-60.0,2013-01-01T08:29:00+02:00,2013-01-01T08:29:00+02:00,0.0
103,2013-01-01,36,5010,Ramle,1,1,0,0,2013-01-01T08:32:00+02:00,2013-01-01T08:32:00+02:00,0.0,2013-01-01T08:32:00+02:00,2013-01-01T08:32:00+02:00,0.0
103,2013-01-01,37,6100,-Naan,0,1,0,0,2013-01-01T08:37:00+02:00,2013-01-01T08:35:00+02:00,120.0,2013-01-01T08:37:00+02:00,2013-01-01T08:35:00+02:00,120.0
103,2013-01-01,38,6800,-Kfar Menachem,0,1,0,0,2013-01-01T08:43:00+02:00,2013-01-01T08:42:00+02:00,60.0,2013-01-01T08:43:00+02:00,2013-01-01T08:42:00+02:00,60.0
103,2013-01-01,39,7000,Kiriat Gat,1,1,0,0,2013-01-01T08:50:00+02:00,2013-01-01T08:51:00+02:00,-60.0,2013-01-01T08:52:00+02:00,2013-01-01T08:52:00+02:00,0.0
103,2013-01-01,40,8300,-Ahuzam,0,1,0,0,2013-01-01T08:56:00+02:00,2013-01-01T08:58:00+02:00,-120.0,2013-01-01T08:56:00+02:00,2013-01-01T08:58:00+02:00,-120.0
103,2013-01-01,41,8400,-Tel Nagila,0,1,0,0,2013-01-01T08:59:00+02:00,2013-01-01T09:01:00+02:00,-120.0,2013-01-01T08:59:00+02:00,2013-01-01T09:01:00+02:00,-120.0
103,2013-01-01,42,7200,-Dvira,0,1,0,0,2013-01-01T09:02:00+02:00,2013-01-01T09:04:00+02:00,-120.0,2013-01-01T09:02:00+02:00,2013-01-01T09:04:00+02:00,-120.0
103,2013-01-01,43,8550,Lehavim Rahat,1,1,0,0,2013-01-01T09:04:00+02:00,2013-01-01T09:07:00+02:00,-180.0,2013-01-01T09:07:00+02:00,2013-01-01T09:08:00+02:00,-60.0
103,2013-01-01,44,8500,-Lehavim South,0,1,0,0,2013-01-01T09:10:00+02:00,2013-01-01T09:11:00+02:00,-60.0,2013-01-01T09:10:00+02:00,2013-01-01T09:11:00+02:00,-60.0
103,2013-01-01,45,7300,BS North,1,1,0,0,2013-01-01T09:14:00+02:00,2013-01-01T09:16:00+02:00,-120.0,2013-01-01T09:16:00+02:00,2013-01-01T09:18:00+02:00,-120.0
103,2013-01-01,46,7320,BS Center,1,1,0,1,2013-01-01T09:24:00+02:00,2013-01-01T09:24:00+02:00,0.0,,,
103,2013-01-02,0,1600,Naaria,1,1,1,0,,,,2013-01-02T06:31:00+02:00,2013-01-02T06:30:00+02:00,60.0
103,2013-01-02,1,1500,Akko,1,1,0,0,2013-01-02T06:38:00+02:00,2013-01-02T06:38:00+02:00,0.0,2013-01-02T06:41:00+02:00,2013-01-02T06:41:00+02:00,0.0
103,2013-01-02,2,1800,-Naaman,0,1,0,0,2013-01-02T06:43:00+02:00,2013-01-02T06:46:00+02:00,-180.0,2013-01-02T06:43:00+02:00,2013-01-02T06:46:00+02:00,-180.0
103,2013-01-02,3,1400,-Motzkin Oper,0,1,0,0,2013-01-02T06:47:00+02:00,2013-01-02T06:51:00+02:00,-240.0,2013-01-02T06:47:00+02:00,2013-01-02T06:51:00+02:00,-240.0
103,2013-01-02,4,800,Motzkin,1,1,0,0,2013-01-02T06:48:00+02:00,2013-01-02T06:52:00+02:00,-240.0,2013-01-02T06:50:00+02:00,2013-01-02T06:54:00+02:00,-240.0
103,2013-01-02,5,700,Kiriat Haim,1,1,0,0,2013-01-02T06:51:00+02:00,2013-01-02T06:55:00+02:00,-240.0,2013-01-02T06:51:00+02:00,2013-01-02T06:55:00+02:00,-240.0
103,2013-01-02,6,1300,Huzot Hamifratz,1,1,0,0,2013-01-02T06:55:00+02:00,2013-01-02T06:57:00+02:00,-120.0,2013-01-02T06:55:00+02:00,2013-01-02T06:57:00+02:00,-120.0
103,2013-01-02,7,1220,Lev Hamifratz,1,1,0,0,2013-01-02T06:57:00+02:00,2013-01-02T06:59:00+02:00,-120.0,2013-01-02T06:59:00+02:00,2013-01-02T07:01:00+02:00,-120.0
103,2013-01-02,8,1200,-Zvulun Junc,0,1,0,0,2013-01-02T07:01:00+02:00,2013-01-02T07:03:00+02:00,-120.0,2013-01-02T07:01:00+02:00,2013-01-02T07:03:00+02:00,-120.0
103,2013-01-02,9,1100,-Haifa East,0,1,0,0,2013-01-02T07:02:00+02:00,2013-01-02T07:04:00+02:00,-120.0,2013-01-02T07:02:00+02:00,2013-01-02T07:04:00+02:00,-120.0
103,2013-01-02,10,2100,Haifa Center,1,1,0,0,2013-01-02T07:04:00+02:00,2013-01-02T07:06:00+02:00,-120.0,2013-01-02T07:06:00+02:00,2013-01-02T07:08:00+02:00,-120.0
103,2013-01-02,11,2200,Bat Galim,1,1,0,0,2013-01-02T07:09:00+02:00,2013-01-02T07:11:00+02:00,-120.0,2013-01-02T07:11:00+02:00,2013-01-02T07:13:00+02:00,-120.0
103,2013-01-02,12,2300,Hof Karmel,1,1,0,0,2013-01-02T07:15:00+02:00,2013-01-02T07:18:00+02:00,-180.0,2013-01-02T07:18:00+02:00,2013-01-02T07:22:00+02:00,-240.0
103,2013-01-02,13,2400,-HaHotrim,0,1,0,0,2013-01-02T07:22:00+02:00,2013-01-02T07:25:00+02:00,-180.0,2013-01-02T07:22:00+02:00,2013-01-02T07:25:00+02:00,-180.0
103,2013-01-02,14,2500,Atlit,1,1,0,0,2013-01-02T07:25:00+02:00,2013-01-02T07:28:00+02:00,-180.0,2013-01-02T07:25:00+02:00,2013-01-02T07:28:00+02:00,-180.0
103,2013-01-02,15,2600,-Dor,0,1,0,0,2013-01-02T07:28:00+02:00,2013-01-02T07:32:00+02:00,-240.0,2013-01-02T07:28:00+02:00,2013-01-02T07:32:00+02:00,-240.0
103,2013-01-02,16,2700,-Zichron,0,1,0,0,2013-01-02T07:30:00+02:00,2013-01-02T07:35:00+02:00,-300.0,2013-01-02T07:30:00+02:00,2013-01-02T07:35:00+02:00,-300.0
103,2013-01-02,17,2800,Binyamina,1,1,0,0,2013-01-02T07:33:00+02:00,2013-01-02T07:37:00+02:00,-240.0,2013-01-02T07:33:00+02:00,2013-01-02T07:37:00+02:00,-240.0
103,2013-01-02,18,2820,Kesaria,1,1,0,0,2013-01-02T07:35:00+02:00,2013-01-02T07:38:00+02:00,-180.0,2013-01-02T07:35:00+02:00,2013-01-02T07:38:00+02:00,-180.0
103,2013-01-02,19,3000,-Remez Junc,0,1,0,0,2013-01-02T07:36:00+02:00,2013-01-02T07:39:00+02:00,-180.0,2013-01-02T07:36:00+02:00,2013-01-02T07:39:00+02:00,-180.0
103,2013-01-02,20,3100,Hadera West,1,1,0,0,2013-01-02T07:38:00+02:00,2013-01-02T07:42:00+02:00,-240.0,2013-01-02T07:38:00+02:00,2013-01-02T07:42:00+02:00,-240.0
103,2013-01-02,21,3200,-Vitkin,0,1,0,0,2013-01-02T07:41:00+02:00,2013-01-02T07:45:00+02:00,-240.0,2013-01-02T07:41:00+02:00,2013-01-02T07:45:00+02:00,-240.0
103,2013-01-02,22,3300,Netanya,1,1,0,0,2013-01-02T07:44:00+02:00,2013-01-02T07:48:00+02:00,-240.0,2013-01-02T07:44:00+02:00,2013-01-02T07:48:00+02:00,-240.0
103,2013-01-02,23,3400,Bet Yeshua,1,1,0,0,2013-01-02T07:47:00+02:00,2013-01-02T07:51:00+02:00,-240.0,2013-01-02T07:47:00+02:00,2013-01-02T07:51:00+02:00,-240.0
103,2013-01-02,24,2900,-Shfaiim,0,1,0,0,2013-01-02T07:50:00+02:00,2013-01-02T07:54:00+02:00,-240.0,2013-01-02T07:50:00+02:00,2013-01-02T07:54:00+02:00,-240.0
103,2013-01-02,25,3500,Herzelia,1,1,0,0,2013-01-02T07:56:00+02:00,2013-01-02T07:57:00+02:00,-60.0,2013-01-02T07:56:00+02:00,2013-01-02T07:57:00+02:00,-60.0
103,2013-01-02,26,4000,-Tel Baruch Junc,0,1,0,0,2013-01-02T07:58:00+02:00,2013-01-02T08:00:00+02:00,-120.0,2013-01-02T07:58:00+02:00,2013-01-02T08:00:00+02:00,-120.0
103,2013-01-02,27,3600,TA Uni,1,1,0,0,2013-01-02T08:00:00+02:00,2013-01-02T08:01:00+02:00,-60.0,2013-01-02T08:02:00+02:00,2013-01-02T08:03:00+02:00,-60.0
103,2013-01-02,28,3700,TA Center,1,1,0,0,2013-01-02T08:05:00+02:00,2013-01-02T08:06:00+02:00,-60.0,2013-01-02T08:09:00+02:00,2013-01-02T08:09:00+02:00,0.0
103,2013-01-02,29,4600,TA Hashalom,1,1,0,0,2013-01-02T08:11:00+02:00,2013-01-02T08:11:00+02:00,0.0,2013-01-02T08:14:00+02:00,2013-01-02T08:13:00+02:00,60.0
103,2013-01-02,30,4900,TA Hagana,1,1,0,0,2013-01-02T08:16:00+02:00,2013-01-02T08:16:00+02:00,0.0,2013-01-02T08:18:00+02:00,2013-01-02T08:17:00+02:00,60.0
103,2013-01-02,31,7400,-Ganot Junc,0,1,0,0,2013-01-02T08:23:00+02:00,2013-01-02T08:21:00+02:00,120.0,2013-01-02T08:23:00+02:00,2013-01-02T08:21:00+02:00,120.0
103,2013-01-02,32,4800,Kfar Habad,1,1,0,0,2013-01-02T08:25:00+02:00,2013-01-02T08:23:00+02:00,120.0,2013-01-02T08:25:00+02:00,2013-01-02T08:23:00+02:00,120.0
103,2013-01-02,33,5100,-Zrifin Junc,0,1,0,0,2013-01-02T08:26:00+02:00,2013-01-02T08:24:00+02:00,120.0,2013-01-02T08:26:00+02:00,2013-01-02T08:24:00+02:00,120.0
103,2013-01-02,34,5150,Ganei Aviv,1,1,0,0,2013-01-02T08:27:00+02:00,2013-01-02T08:25:00+02:00,120.0,2013-01-02T08:27:00+02:00,2013-01-02T08:25:00+02:00,120.0
103,2013-01-02,35,5000,Lod,1,1,0,0,2013-01-02T08:29:00+02:00,2013-01-02T08:28:00+02:00,60.0,2013-01-02T08:31:00+02:00,2013-01-02T08:29:00+02:00,120.0
103,2013-01-02,36,5010,Ramle,1,1,0,0,2013-01-02T08:34:00+02:00,2013-01-02T08:32:00+02:00,120.0,2013-01-02T08:34:00+02:00,2013-01-02T08:32:00+02:00,120.0
103,2013-01-02,37,6100,-Naan,0,1,0,0,2013-01-02T08:39:00+02:00,2013-01-02T08:35:00+02:00,240.0,2013-01-02T08:39:00+02:00,2013-01-02T08:35:00+02:00,240.0
103,2013-01-02,38,6800,-Kfar Menachem,0,1,0,0,2013-01-02T08:45:00+02:00,2013-01-02T08:42:00+02:00,180.0,2013-01-02T08:45:00+02:00,2013-01-02T08:42:00+02:00,180.0
103,2013-01-02,39,7000,Kiriat Gat,1,1,0,0,2013-01-02T08:53:00+02:00,2013-01-02T08:51:00+02:00,120.0,2013-01-02T08:56:00+02:00,2013-01-02T08:52:00+02:00,240.0
103,2013-01-02,40,8300,-Ahuzam,0,1,0,0,2013-01-02T09:01:00+02:00,2013-01-02T08:58:00+02:00,180.0,2013-01-02T09:01:00+02:00,2013-01-02T08:58:00+02:00,180.0
103,2013-01-02,41,8400,-Tel Nagila,0,1,0,0,2013-01-02T09:04:00+02:00,2013-01-02T09:01:00+02:00,180.0,2013-01-02T09:04:00+02:00,2013-01-02T09:01:00+02:00,180.0
103,2013-01-02,42,7200,-Dvira,0,1,0,0,2013-01-02T09:08:00+02:00,2013-01-02T09:04:00+02:00,240.0,2013-01-02T09:08:00+02:00,2013-01-02T09:04:00+02:00,240.0
103,2013-01-02,43,8550,Lehavim Rahat,1,1,0,0,2013-01-02T09:10:00+02:00,2013-01-02T09:07:00+02:00,180.0,2013-01-02T09:12:00+02:00,2013-01-02T09:08:00+02:00,240.0
103,2013-01-02,44,8500,-Lehavim South,0,1,0,0,2013-01-02T09:15:00+02:00,2013-01-02T09:11:00+02:00,240.0,2013-01-02T09:15:00+02:00,2013-01-02T09:11:00+02:00,240.0
103,2013-01-02,45,7300,BS North,1,1,0,0,2013-01-02T09:20:00+02:00,2013-01-02T09:16:00+02:00,240.0,2013-01-02T09:22:00+02:00,2013-01-02T09:18:00+02:00,240.0
103,2013-01-02,46,7320,BS Center,1,1,0,1,2013-01-02T09:26:00+02:00,2013-01-02T09:24:00+02:00,120.0,,,
103,2013-01-03,0,1600,Naaria,1,1,1,0,,,,2013-01-03T06:30:00+02:00,2013-01-03T06:30:00+02:00,0.0
103,2013-01-03,1,1500,Akko,1,1,0,0,2013-01-03T06:37:00+02:00,2013-01-03T06:38:00+02:00,-60.0,2013-01-03T06:40:00+02:00,2013-01-03T06:41:00+02:00,-60.0
103,2013-01-03,2,1800,-Naaman,0,1,0,0,2013-01-03T06:42:00+02:00,2013-01-03T06:46:00+02:00,-240.0,2013-01-03T06:42:00+02:00,2013-01-03T06:46:00+02:00,-240.0
103,2013-01-03,3,1400,-Motzkin Oper,0,1,0,0,2013-01-03T06:46:00+02:00,2013-01-03T06:51:00+02:00,-300.0,2013-01-03T06:46:00+02:00,2013-01-03T06:51:00+02:00,-300.0
103,2013-01-03,4,800,Motzkin,1,1,0,0,2013-01-03T06:47:00+02:00,2013-01-03T06:52:00+02:00,-300.0,2013-01-03T06:49:00+02:00,2013-01-03T06:54:00+02:00,-300.0
103,2013-01-03,5,700,Kiriat Haim,1,1,0,0,2013-01-03T06:50:00+02:00,2013-01-03T06:55:00+02:00,-300.0,2013-01-03T06:50:00+02:00,2013-01-03T06:55:00+02:00,-300.0
103,2013-01-03,6,1300,Huzot Hamifratz,1,1,0,0,2013-01-03T06:55:00+02:00,2013-01-03T06:57:00+02:00,-120.0,2013-01-03T06:55:00+02:00,2013-01-03T06:57:00+02:00,-120.0
103,2013-01-03,7,1220,Lev Hamifratz,1,1,0,0,2013-01-03T06:56:00+02:00,2013-01-03T06:59:00+02:00,-180.0,2013-01-03T06:58:00+02:00,2013-01-03T07:01:00+02:00,-180.0
103,2013-01-03,8,1200,-Zvulun Junc,0,1,0,0,2013-01-03T07:01:00+02:00,2013-01-03T07:03:00+02:00,-120.0,2013-01-03T07:01:00+02:00,2013-01-03T07:03:00+02:00,-120.0
103,2013-01-03,9,1100,-Haifa East,0,1,0,0,2013-01-03T07:02:00+02:00,2013-01-03T07:04:00+02:00,-120.0,2013-01-03T07:02:00+02:00,2013-01-03T07:04:00+02:00,-120.0
103,2013-01-03,10,2100,Haifa Center,1,1,0,0,2013-01-03T07:04:00+02:00,2013-01-03T07:06:00+02:00,-120.0,2013-01-03T07:06:00+02:00,2013-01-03T07:08:00+02:00,-120.0
103,2013-01-03,11,2200,Bat Galim,1,1,0,0,2013-01-03T07:08:00+02:00,2013-01-03T07:11:00+02:00,-180.0,2013-01-03T07:11:00+02:00,2013-01-03T07:13:00+02:00,-120.0
103,2013-01-03,12,2300,Hof Karmel,1,1,0,0,2013-01-03T07:14:00+02:00,2013-01-03T07:18:00+02:00,-240.0,2013-01-03T07:18:00+02:00,2013-01-03T07:22:00+02:00,-240.0
103,2013-01-03,13,2400,-HaHotrim,0,1,0,0,2013-01-03T07:21:00+02:00,2013-01-03T07:25:00+02:00,-240.0,2013-01-03T07:21:00+02:00,2013-01-03T07:25:00+02:00,-240.0
103,2013-01-03,14,2500,Atlit,1,1,0,0,2013-01-03T07:24:00+02:00,2013-01-03T07:28:00+02:00,-240.0,2013-01-03T07:24:00+02:00,2013-01-03T07:28:00+02:00,-240.0
103,2013-01-03,15,2600,-Dor,0,1,0,0,2013-01-03T07:27:00+02:00,2013-01-03T07:32:00+02:00,-300.0,2013-01-03T07:27:00+02:00,2013-01-03T07:32:00+02:00,-300.0
103,2013-01-03,16,2700,-Zichron,0,1,0,0,2013-01-03T07:30:00+02:00,2013-01-03T07:35:00+02:00,-300.0,2013-01-03T07:30:00+02:00,2013-01-03T07:35:00+02:00,-300.0
103,2013-01-03,17,2800,Binyamina,1,1,0,0,2013-01-03T07:33:00+02:00,2013-01-03T07:37:00+02:00,-240.0,2013-01-03T07:33:00+02:00,2013-01-03T07:37:00+02:00,-240.0
103,2013-01-03,18,2820,Kesaria,1,1,0,0,2013-01-03T07:34:00+02:00,2013-01-03T07:38:00+02:00,-240.0,2013-01-03T07:34:00+02:00,2013-01-03T07:38:00+02:00,-240.0
103,2013-01-03,19,3000,-Remez Junc,0,1,0,0,2013-01-03T07:35:00+02:00,2013-01-03T07:39:00+02:00,-240.0,2013-01-03T07:35:00+02:00,2013-01-03T07:39:00+02:00,-240.0
103,2013-01-03,20,3100,Hadera West,1,1,0,0,2013-01-03T07:38:00+02:00,2013-01-03T07:42:00+02:00,-240.0,2013-01-03T07:38:00+02:00,2013-01-03T07:42:00+02:00,-240.0
103,2013-01-03,21,3200,-Vitkin,0,1,0,0,2013-01-03T07:41:00+02:00,2013-01-03T07:45:00+02:00,-240.0,2013-01-03T07:41:00+02:00,2013-01-03T07:45:00+02:00,-240.0
103,2013-01-03,22,3300,Netanya,1,1,0,0,2013-01-03T07:44:00+02:00,2013-01-03T07:48:00+02:00,-240.0,2013-01-03T07:44:00+02:00,2013-01-03T07:48:00+02:00,-240.0
103,2013-01-03,23,3400,Bet Yeshua,1,1,0,0,2013-01-03T07:48:00+02:00,2013-01-03T07:51:00+02:00,-180.0,2013-01-03T07:48:00+02:00,2013-01-03T07:51:00+02:00,-180.0
103,2013-01-03,24,2900,-Shfaiim,0,1,0,0,2013-01-03T07:51:00+02:00,2013-01-03T07:54:00+02:00,-180.0,2013-01-03T07:51:00+02:00,2013-01-03T07:54:00+02:00,-180.0
103,2013-01-03,25,3500,Herzelia,1,1,0,0,2013-01-03T07:56:00+02:00,2013-01-03T07:57:00+02:00,-60.0,2013-01-03T07:56:00+02:00,2013-01-03T07:57:00+02:00,-60.0
103,2013-01-03,26,4000,-Tel Baruch Junc,0,1,0,0,2013-01-03T07:59:00+02:00,2013-01-03T08:00:00+02:00,-60.0,2013-01-03T07:59:00+02:00,2013-01-03T08:00:00+02:00,-60.0
103,2013-01-03,27,3600,TA Uni,1,1,0,0,2013-01-03T08:01:00+02:00,2013-01-03T08:01:00+02:00,0.0,2013-01-03T08:02:00+02:00,2013-01-03T08:03:00+02:00,-60.0
